youtubeId,title,channelName,thumbnailUrl,description,videoUrl
YFeb3yAxtjE,"Anthropic Head of Pretraining on Scaling Laws, Compute, and the Future of AI","Y Combinator",https://i.ytimg.com/vi/YFeb3yAxtjE/hqdefault.jpg,"Ever wonder what it actually takes to train a frontier AI model?

Ankit Gupta, YC General Partner, sits down with Nick Joseph, Anthropic's Head of Pre-training, to explore the engineering challenges behind training Claude—from managing thousands of GPUs and debugging cursed bugs to balancing compute between pre-training and RL. We cover scaling laws, data strategies, team composition, and why the hardest problems in AI are often infrastructure problems, not ML problems.

Apply to Y Combinator: https://www.ycombinator.com/apply
Work at a startup: https://www.ycombinator.com/jobs

Chapters:
00:00 – Introduction
01:05 – From Vicarious to OpenAI to Anthropic
06:40 – What pretraining is
11:20 – Why next-word prediction won out
16:05 – Scaling laws and the feedback loop of compute → models → revenue
21:50 – Building Anthropic’s early infrastructure
27:35 – Efficiency hacks and debugging at scale
33:10 – Generalists vs. specialists on the pretraining team
38:45 – Challenges of training across thousands of GPUs
44:15 – Working with new chips: GPUs vs. TPUs
49:00 – Pretraining vs. post-training (RLHF and reasoning models)
54:25 – The future of data quality and availability
59:10 – Where pretraining goes next
1:03:00 – Closing reflections",https://www.youtube.com/watch?v=YFeb3yAxtjE
Pdne9xaRLUc,"Why Now Is The Best Time To Build In Crypto","Y Combinator",https://i.ytimg.com/vi/Pdne9xaRLUc/hqdefault.jpg,"We are entering the era of Fintech 3.0. Regulatory clarity, growing consumer adoption, and low-cost chains have paved the way for a golden age of building in crypto — and at YC, Base, and Coinbase we want to fund builders to seize this moment. 

In this episode of Main Function, YC's Harj Taggar and Base's Jesse Pollak sat down to discuss what kinds of companies they're most excited to see, why this is such an exciting time in crypto, and what the future could look like onchain.

More on our latest RFS: https://www.ycombinator.com/blog/build-onchain

Apply to Y Combinator: https://www.ycombinator.com/apply
Work at a startup: https://www.ycombinator.com/jobs

Chapters:
00:00 – The Golden Age of Crypto
02:00 – Jesse’s Path to Coinbase \u0026 Base
04:00 – From Fintech 1.0 to Fintech 3.0
07:00 – Why Lowering Costs Changes Everything
10:00 – L1 vs. L2, Simply Explained
13:00 – How to Build Your First Crypto App
16:00 – Regulation: Bottleneck or Unlock?
19:00 – Stablecoins as the Killer Use Case
23:00 – Beyond the Dollar: Local Stablecoins
27:00 – Tokenization of Assets
31:00 – New Asset Classes \u0026 the Creator Economy
35:00 – What Coinbase Looks for in Founders
39:00 – The Future of Crypto in 10 Years",https://www.youtube.com/watch?v=Pdne9xaRLUc
uqc_vt95GJg,"Aaron Levie: Why Startups Win In The AI Era","Y Combinator",https://i.ytimg.com/vi/uqc_vt95GJg/hqdefault.jpg,"For nearly two decades, Box co-founder and CEO Aaron Levie has been at the frontlines of how technology reshapes work—guiding the company through the rise of mobile, the cloud, and now the age of AI.

In his fireside with YC General Partner David Lieb at AI Startup School, Aaron reflects on what it means to adapt a company over the long term, the hard lessons of staying relevant across multiple technology waves, and why he believes AI represents the most transformative shift yet.

Chapters:
00:00 – AI hype vs. reality inside companies
01:00 – Early days: starting Box in 2005
03:30 – Pivoting from consumer storage to enterprise cloud
05:45 – Cloud transition lessons vs. AI today
07:10 – Why unstructured data is AI’s biggest opportunity
09:05 – Will AI replace jobs or create more work?
13:15 – Startups vs. incumbents in the AI era
15:20 – Finding the next “nouns and verbs” for startups
20:25 – Rethinking SaaS business models for AI agents
27:05 – Why companies won’t just build everything in-house
31:15 – Advice to young founders
35:40 – Fulfillment and meaning of life
36:40 – Enterprise design and craft in SaaS
39:00 – Competing with incumbents like Workday",https://www.youtube.com/watch?v=uqc_vt95GJg
lWmDiDGsLK4,"The Future of Software Creation with Replit CEO Amjad Masad","Y Combinator",https://i.ytimg.com/vi/lWmDiDGsLK4/hqdefault.jpg,"Amjad Masad is the co-founder \u0026 CEO of Replit, now valued at $3B after a recent $250M Series C. He's spent nearly a decade making programming accessible to all—and with the rise of AI, that vision is closer than ever.

In this talk from AI Startup School on June 17, 2025, Amjad traces the arc of computing from mainframes to personal computers to a future where AI agents can create software on demand. He explains why the value of traditional software will approach zero, fundamentally reshaping how companies are built and how work gets done.

Apply to Y Combinator: https://www.ycombinator.com/apply
Work at a startup: https://www.ycombinator.com/jobs

Chapters:
00:22 - Evolution of Computing
01:27 - The Rise of Software Engineering
02:16 - Replit's Vision: Making Programming Accessible
02:42 - The Role of AI in Software Development
04:32 - Challenges and Infrastructure for AI Agents
05:03 - Building a Scalable and Secure Environment
06:08 - Future of Software Engineering Agents
09:25 - Autonomy Levels in AI Agents
15:56 - Predictions for the Software Market
18:31 - Impact on Business and Employment
19:58 - The Role of Generalist Employees
26:00 - Audience Q\u0026A",https://www.youtube.com/watch?v=lWmDiDGsLK4
Zyw-YA0k3xo,"The FDE Playbook for AI Startups with Bob McGrew","Y Combinator",https://i.ytimg.com/vi/Zyw-YA0k3xo/hqdefault.jpg,"Bob McGrew helped build some of the most influential technologies of the past two decades. Bob was an early engineer at PayPal, an early executive at Palantir and was recently Chief Research Officer at OpenAI - where he led the development of ChatGPT, GPT-4 and the o1 reasoning model.

During his time at Palantir he was a pioneer of the Forward Deployed Engineer (FDE) model, a strategy that is at the heart of the AI boom today. On this episode of The Lightcone, he explains how FDEs became central to today's startups, why \",https://www.youtube.com/watch?v=Zyw-YA0k3xo
TrXi3naD6Og,"Michael Truell: Building Cursor At 23, Taking On GitHub Copilot & Advice To Engineering Students","Y Combinator",https://i.ytimg.com/vi/TrXi3naD6Og/hqdefault.jpg,"Michael Truell on June 17th, 2025 at AI Startup School in San Francisco.

At 24, Michael Truell has already built Cursor into one of the fastest-growing companies in AI coding, hitting $100M ARR in just a year. 

In this fireside chat with YC General Partner Diana Hu, he shares the lessons that came from years of failed projects with his co-founders, why he believes programming is still essential even as AI changes how we code, and how Cursor is taking on GitHub Copilot with the conviction that all of software development will flow through models.

Chapters:
00:38 – PG essays \u0026 first code
02:36 – Games, robots, and hacking ML as a teenager
06:54 – From Hemisphere to Cursor: first startup attempts
09:54 – Pivoting hard when nothing was working
12:04 – Taking on GitHub Copilot
13:10 – Shipping the first Cursor editor
15:24 – Early lessons: features, feedback, and VS Code shift
16:26 – Codex, custom models, and pragmatic bets
17:58 – Wandering in 2023
20:00 – Breakthrough: $1M → $100M in a year
22:46 – Word of mouth and wildfire growth
25:24 – The future of coding and advice for students",https://www.youtube.com/watch?v=TrXi3naD6Og
raTbhtKZTZA,"OpenAI vs. Deepseek vs. Qwen: Comparing Open Source LLM Architectures","Y Combinator",https://i.ytimg.com/vi/raTbhtKZTZA/hqdefault.jpg,"OpenAI recently released its first open-weights model since GPT-2, entering a field led by DeepSeek and Alibaba's Qwen.

YC's Ankit Gupta breaks down everything you need to know about these top OSS models, including what sets them apart under the hood. He’ll compare their approaches to mixture-of-experts, long-context training, and post-training techniques that shape reasoning and alignment—and explore how different design choices lead to surprisingly similar performance.

Apply to Y Combinator: https://www.ycombinator.com/apply
Work at a startup: https://www.ycombinator.com/jobs

00:00 – OpenAI OSS Launch
01:00 – Comparing Open Source LLM Architectures
01:46 – GPT OSS Overview
02:37 – Under The Hood of GPT OSS
03:25 – Qwen-3 Architecture
04:17 – Qwen-3 Training
05:12 – Qwen-3 Post-Training
06:08 – Qwen-3 Reasoning \u0026 RL Innovations
06:52 – DeepSeek V3 Overview
07:40 – DeepSeek V3.1 Updates
08:39 – Attention Mechanism (MLA)
09:39 – Comparing Model Sizes
10:35 – Long Context Strategies
11:25 – Reflections on Methods
12:00 – Takeaways",https://www.youtube.com/watch?v=raTbhtKZTZA
pHuXCzM2ntU,"How This 25-Year-Old Built A $675M Legal AI Startup (With No Legal Experience)","Y Combinator",https://i.ytimg.com/vi/pHuXCzM2ntU/hqdefault.jpg,"In this episode of Founder Firesides, YC General Partner Gustaf Alströmer is joined by Max Junestrand, co-founder and CEO of Legora, one of the fastest-growing legal AI startups in the world.

In just 13 months, Max and his team scaled from 10 to 100 people, raised $80M, and cracked the challenge of selling to one of the most skeptical industries. Today, Legora’s AI workspace is used by tens of thousands of lawyers, including top law firms like Goodwin and Cleary Gottlieb.

Max shares insights on building a successful vertical AI company, selling to conservative markets, and sheds light on what the future of legal tech looks like.

Apply to Y Combinator: https://www.ycombinator.com/apply
Work at a startup: https://www.ycombinator.com/jobs

Chapters:
00:45 – Legora's Origin Story
01:00 – Building an AI Workspace for Lawyers
02:20 – The GPT Unlock
04:10 – The “Aha Moment” with Law Firms
06:15 – Raising $80M and Scaling Fast
06:30 – How Legora Works
09:40 – How It Transforms Legal Work
11:40 – Selling To AI Skeptics
14:40 – Creative Use Cases: From Court Battles to NDAs
17:30 – Starting Without Industry Expertise
18:40 – Interviewing 100 Lawyers
20:30 – Competing with Legacy Legal Tech Giants
23:50 – Tech Stack and Model Strategy
25:00 – Who Actually Buys AI inside a Law Firm?
27:00 – Cracking Sales in Conservative Industries
28:00 – Max’s Background: From eSports to Startups
30:50 – Hypergrowth: 10 → 100 People in 13 Months
34:00 – Why Hiring Ex-Founders Works
36:45 – The Future Job of a Lawyer
38:35 – What PMF Felt Like
39:45 – Why They Stayed in Stockholm (Not SF)
41:00 – Becoming the Category Leader in Legal AI
42:00 – Advice for Founders Building Vertical AI Companies
43:20 – What It’s Like to Work at Legora",https://www.youtube.com/watch?v=pHuXCzM2ntU
JdT78t1Offo,"Anthropic Co-founder: Building Claude Code, Lessons From GPT-3 & LLM System Design","Y Combinator",https://i.ytimg.com/vi/JdT78t1Offo/hqdefault.jpg,"Tom Brown co-founded Anthropic after helping build GPT-3 at OpenAI. A self-taught engineer, he went from getting a B-minus in linear algebra to becoming one of the key people behind AI's scaling breakthroughs. And his work is paying off. 

Today, Anthropic's Claude is the go-to choice for developers, and his team is overseeing what he calls \",https://www.youtube.com/watch?v=JdT78t1Offo
DH7REvnQ1y4,"The Sales Playbook For Founders | Startup School","Y Combinator",https://i.ytimg.com/vi/DH7REvnQ1y4/hqdefault.jpg,"Navigating B2B sales for the first time can feel slow and overwhelming.

Drawing from his experience founding Monzo and GoCardless, YC's Tom Blomfield shares his playbook for running a tight sales process that lands real, recurring revenue. He walks through each step—free and paid pilots, opt-out contracts, long-term deals—and shows how to prove value and close customers.

Apply to Y Combinator: https://www.ycombinator.com/apply
Work at a startup: https://www.ycombinator.com/jobs

Chapters:
00:21 - The Typical B2B Sales Progression
01:00 - Common Pitfalls in Early Stages
01:38 - Understanding Design Partnerships
02:56 - Identifying Customer Problems
04:18 - Avoiding Overbuilding
06:11 - Transitioning to Free Trials
07:11 - Defining Success Metrics
08:38 - Overcoming Customer Objections
10:01 - Moving to Paid Trials
10:20 - Securing Financial Commitments
11:30 - Optimizing Pilot Engagement
13:47 - Recurring Revenue Contracts
15:33 - Focusing on Customer Success",https://www.youtube.com/watch?v=DH7REvnQ1y4
