youtubeId,title,channelName,thumbnailUrl,description,videoUrl
e1rEHiuDtuc,"Top 5 Entrepreneurship Lessons From Most Successful Entrepreneurs | Life Lessons | Startup Stories","Startup Stories",https://i.ytimg.com/vi/e1rEHiuDtuc/hqdefault.jpg,"Top 5 Entrepreneurship Lessons From Most Successful Entrepreneurs - Startup Stories proudly presents the success secrets and life lessons of some of the greatest entrepreneurs of the world today such as Kevin O'Leary, Ratan Tata, Sundar Pichai, Jack Ma and Mark Cuban. These entrepreneurs reveal what it takes to be successful today and how young minds can achieve great heights by aspiring and dreaming. 

Click here to watch :

Vijay Shekhar Sharma Motivational Video - https://youtu.be/vtUxwfmtsm0

Bill Gates Motivational Videos - https://youtu.be/MW_OE0aCVTk

Inspirational Speech by Warren Buffett - https://youtu.be/NmXteReslv0

Ratan Tata Inspirational Video - https://youtu.be/49Xn3edL2DY

Visit our website - https://startupstories.in/

Like us on Facebook -https://www.facebook.com/StartupStoriesOfficial/

Follow us on Twitter - https://twitter.com/stories_startup

Follow us on Instagram - https://www.instagram.com/startupstoriesofficial/",https://www.youtube.com/watch?v=e1rEHiuDtuc
L-WaIkhKzUs,"Motivational Speech By Simon Sinek | 5 Rules Of Success | Inspirational Video | Startup Stories","Startup Stories",https://i.ytimg.com/vi/L-WaIkhKzUs/hqdefault.jpg,"Motivational Speech By Simon Sinek - Startup Stories presents the inspirational video where Simon Sinek lays out the top 5 rules of success in life which will let every entrepreneur achieve their dreams and become successful. Simon Sinek explains how asking for help and going after whatever you want is the best route to success.  

Click here to watch :

Vijay Shekhar Sharma Motivational Video - https://youtu.be/vtUxwfmtsm0

Bill Gates Motivational Videos - https://youtu.be/MW_OE0aCVTk

Inspirational Speech by Warren Buffett - https://youtu.be/NmXteReslv0

Ratan Tata Inspirational Video - https://youtu.be/49Xn3edL2DY

Visit our website - https://startupstories.in/

Like us on Facebook -https://www.facebook.com/StartupStori...

Follow us on Twitter - https://twitter.com/stories_startup

Follow us on Instagram - https://www.instagram.com/startupstoriesofficial/",https://www.youtube.com/watch?v=L-WaIkhKzUs
vtUxwfmtsm0,"Vijay Shekhar Sharma Motivational Video | How to be Fearless | Inspirational Talks | Startup Stories","Startup Stories",https://i.ytimg.com/vi/vtUxwfmtsm0/hqdefault.jpg,"Vijay Shekhar Sharma Motivational Video - In this inspirational speech by the founder of Paytm, Vijay Shekhar Sharma speaks about How to be Fearless, committed and persistent to achieve your dreams! 

Vijay Shekhar Sharma speaks about how commitment will lead you anywhere and everywhere and how persistence is key to everything. Today, the fastest growing online payments platform Paytm is valued over $ 7 billion. 

Stay tuned to Startup Stories for more!

Watch our other videos:
Bill Gates Motivational Videos - https://youtu.be/MW_OE0aCVTk

Inspirational Speech by Warren Buffett - https://youtu.be/NmXteReslv0

Mark Zuckerberg Inspirational Speech  - https://youtu.be/xOZf52HHKWY

Subscribe to our channel to watch all our videos:
https://www.youtube.com/channel/UCnyQy0wD_LCZTlyFHnKIS7Q",https://www.youtube.com/watch?v=vtUxwfmtsm0
MW_OE0aCVTk,"Bill Gates Motivational Videos | Success Secrets | Best Inspirational Speech | Startup Stories","Startup Stories",https://i.ytimg.com/vi/MW_OE0aCVTk/hqdefault.jpg,"Bill Gates Motivational Videos - Startup Stories presents the best inspirational speech by the Microsoft Founder, Bill Gates, where he shares his success secrets and encourages entrepreneurs to attack frontiers, be innovative, overcome the feeling of risk and enjoy what they do! Currently, the second richest man in the world, Bill Gates started Microsoft in a garage and built it to become one of the technology giants of the world. 

Click Here to Watch:

Steve Jobs Motivational Speech -https://youtu.be/ptD0T-ZcF2M

Elon Musk Motivational Video  - https://youtu.be/OCV5F88TYnk

Ratan Tata Inspirational Video - https://youtu.be/49Xn3edL2DY

Visit our website - https://startupstories.in/

Like us on Facebook -https://www.facebook.com/StartupStori...

Follow us on Twitter - https://twitter.com/stories_startup

Follow us on Instagram - https://www.instagram.com/startupstoriesofficial/",https://www.youtube.com/watch?v=MW_OE0aCVTk
NmXteReslv0,"Inspirational Speech by Warren Buffett | Best Motivational Videos for Success | Startup Stories","Startup Stories",https://i.ytimg.com/vi/NmXteReslv0/hqdefault.jpg,"Inspirational Speech by Warren Buffett - Startup Stories presents the Best Motivational Videos for Success by the Oracle of Omaha, Warren Buffet! This investor genius speaks about how making smart decisions is more important than making the right decision. Look at the qualities of your decisions and not the numbers. The chains of habit are too light to be felt until they are too heavy to be broken. 

Click Here to Watch:

Steve Jobs Motivational Speech -https://youtu.be/ptD0T-ZcF2M

Elon Musk Motivational Video  - https://youtu.be/OCV5F88TYnk

Tinder Success Story - https://youtu.be/C0_tb0LSvUk

Visit our website - https://startupstories.in/

Like us on Facebook -https://www.facebook.com/StartupStori...

Follow us on Twitter - https://twitter.com/stories_startup

Follow us on Instagram - https://www.instagram.com/startupstoriesofficial/",https://www.youtube.com/watch?v=NmXteReslv0
49Xn3edL2DY,"Ratan Tata Inspirational Video | Best Motivational Speech | Rules of Success | Startup Stories","Startup Stories",https://i.ytimg.com/vi/49Xn3edL2DY/hqdefault.jpg,"Ratan Tata Inspirational Video: The name Ratan Tata is synonymous with Inspiration and Success. In this video of Startup Stories, which can also be termed as one of the best motivational speech ever delivered by him, he urges everyone to Make a Difference and have a desire to do something in life.

Click Here to Watch:

Steve Jobs Motivational Speech -https://youtu.be/ptD0T-ZcF2M

Elon Musk Motivational Video  - https://youtu.be/OCV5F88TYnk

Tinder Success Story - https://youtu.be/C0_tb0LSvUk

Visit our website - https://startupstories.in/

Like us on Facebook -https://www.facebook.com/StartupStori...

Follow us on Twitter - https://twitter.com/stories_startup

Follow us on Instagram - https://www.instagram.com/startupstoriesofficial/",https://www.youtube.com/watch?v=49Xn3edL2DY
so66igA-trM,"Sandeep Maheshwari Inspirational Success Story | Motivational Speaker | Startup Stories","Startup Stories",https://i.ytimg.com/vi/so66igA-trM/hqdefault.jpg,"Sandeep Maheshwari Inspirational Success Story - Startup Stories presents the success story of the motivational speaker and ImagesBazaar Founder, Sandeep Maheshwari! Despite facing multiple setbacks and roadblocks, Sandeep Maheshwari became one of the youngest millionaires of India and a motivation to many aspiring entrepreneurs across India. Watch the awe-inspiring journey of the man behind building one of India's largest collection of images and videos!

Sources - https://www.sandeepmaheshwari.com/thePerson.aspx

Click Here to Watch:

Indra Nooyi Inspirational Speech - https://youtu.be/5KOycTWpCHY

Elon Musk Motivational Video  - https://youtu.be/OCV5F88TYnk

Mark Zuckerberg Inspirational Speech  - https://youtu.be/xOZf52HHKWY

Visit our website - https://startupstories.in/

Like us on Facebook -https://www.facebook.com/StartupStori...

Follow us on Twitter - https://twitter.com/stories_startup

Follow us on Instagram - https://www.instagram.com/startupstoriesofficial/",https://www.youtube.com/watch?v=so66igA-trM
5KOycTWpCHY,"Inspirational Speech by Indra Nooyi | Be Consistent | Motivational Video | Startup Stories","Startup Stories",https://i.ytimg.com/vi/5KOycTWpCHY/hqdefault.jpg,"Inspirational Speech by Indra Nooyi - Startup Stories presents the motivational video of PepsiCo CEO Indra Nooyi. She speaks of her upbringing in India and her journey to become the Chief Executive Officer of Pepsi. In this inspirational video, Indra Nooyi urges entrepreneurs to be consistent,  never lose curiosity and keep learning and remain a lifelong student! Whatever you do, look upon it as a calling as a passion and not something temporary. 

Click Here to Watch:

Steve Jobs Motivational Speech -https://youtu.be/ptD0T-ZcF2M

Elon Musk Motivational Video  - https://youtu.be/OCV5F88TYnk

Tinder Success Story - https://youtu.be/C0_tb0LSvUk

Visit our website - https://startupstories.in/

Like us on Facebook -https://www.facebook.com/StartupStori...

Follow us on Twitter - https://twitter.com/stories_startup

Follow us on Instagram - https://www.instagram.com/startupstoriesofficial/",https://www.youtube.com/watch?v=5KOycTWpCHY
xOZf52HHKWY,"Mark Zuckerberg Inspirational Speech | Keep Moving Forward | Motivational Video | Startup Stories","Startup Stories",https://i.ytimg.com/vi/xOZf52HHKWY/hqdefault.jpg,"Mark Zuckerberg Inspirational Speech - Startup Stories presents Mark Zuckerberg's motivational video! In his speech, Mark Zuckerberg urges entrepreneurs to keep moving forward and create a world where everyone has a sense of purpose! Zuckerberg speaks about launching FaceMash and Facebook and meeting Priscilla Chan. The greatest success comes from having the freedom to fail. 

Click Here to Watch:

Steve Jobs Motivational Speech -https://youtu.be/ptD0T-ZcF2M

Elon Musk Motivational Video  - https://youtu.be/OCV5F88TYnk

Tinder Success Story - https://youtu.be/C0_tb0LSvUk

Visit our website - https://startupstories.in/

Like us on Facebook -https://www.facebook.com/StartupStori...

Follow us on Twitter - https://twitter.com/stories_startup

Follow us on Instagram - https://www.instagram.com/startupstoriesofficial/",https://www.youtube.com/watch?v=xOZf52HHKWY
m050iy5_2ng,"Sundar Pichai Inspirational Video | Follow Your Passion | Motivational Speech | Startup Stories","Startup Stories",https://i.ytimg.com/vi/m050iy5_2ng/hqdefault.jpg,"Startup Stories presents Sundar Pichai's inspirational video. In this motivational speech, the CEO of Google asks all aspiring entrepreneurs to 'Follow Their Dreams.\",https://www.youtube.com/watch?v=m050iy5_2ng
